Year,Week,Deaths,Population,BaselineRate,Expected,Excess,CumulativeExcess
2001,14,1014.0,13812574,6.0158159819534264e-05,830.9390342111436,183.06096578885638,12591.162516173401
2001,15,962.0,13812574,5.837657447594465e-05,806.3307548154967,155.66924518450332,12746.831761357906
2001,16,996.0,13812574,5.9152597885471416e-05,817.0496355853174,178.95036441468255,12925.782125772588
2001,17,1052.0,13812574,5.720265876467354e-05,790.1159571838018,261.8840428161982,13187.666168588787
2001,18,990.0,13812574,5.630903884196734e-05,777.7727658735482,212.22723412645178,13399.893402715237
2001,19,1018.0,13812574,5.7060437735909897e-05,788.1515186996479,229.8484813003521,13629.74188401559
2001,20,1084.0,13812574,5.4066506031516115e-05,746.7976154817627,337.2023845182373,13966.944268533827
2001,21,1022.0,13812574,5.7628853740975957e-05,796.0028068324073,225.99719316759274,14192.941461701419
2001,22,976.0,13812574,5.754412463507201e-05,794.8324797871551,181.16752021284492,14374.108981914265
2001,23,950.0,13812574,5.7740313690651755e-05,797.5423556353405,152.45764436465947,14526.566626278924
2001,24,1018.0,13812574,5.5707419378653895e-05,769.462852516691,248.537147483309,14775.103773762234
2001,25,1016.0,13812574,5.567924762611161e-05,769.073728099991,246.92627190000906,15022.030045662243
2001,26,966.0,13812574,5.85191710413552e-05,808.3003804273758,157.69961957262421,15179.729665234867
2001,27,932.0,13812574,5.9012348809496054e-05,815.1124348449762,116.88756515502382,15296.61723038989
2001,28,894.0,13812574,5.7282299629780085e-05,791.21600252651,102.78399747348999,15399.40122786338
2001,29,946.0,13812574,5.955847340505576e-05,822.6558212343647,123.34417876563532,15522.745406629016
2001,30,1038.0,13812574,5.857417562080834e-05,809.0601352514111,228.9398647485889,15751.685271377604
2001,31,1004.0,13812574,5.6826415335134464e-05,784.9190669712796,219.08093302872044,15970.766204406325
2001,32,1014.0,13812574,5.8493538363922585e-05,807.9463271735196,206.05367282648035,16176.819877232805
2001,33,1040.0,13812574,5.6511385467957156e-05,780.5676936186828,259.4323063813172,16436.252183614124
2001,34,992.0,13812574,5.4958754195093555e-05,759.1218592675401,232.87814073245988,16669.13032434658
2001,35,952.0,13812574,5.858066577832256e-05,809.149781032348,142.85021896765204,16811.980543314236
2001,36,1068.0,13812574,5.7026871515970345e-05,787.6878828028325,280.3121171971675,17092.2926605114
2001,37,946.0,13812574,5.861293822858269e-05,809.5955466397273,136.40445336027267,17228.697113871676
2001,38,1076.0,13812574,5.892589155805512e-05,813.9182376616117,262.08176233838833,17490.778876210064
2001,39,1110.0,13812574,6.0129515810662323e-05,830.5433867189433,279.45661328105666,17770.23548949112
2001,40,1018.0,13812574,6.179666208417639e-05,853.5709679906805,164.42903200931949,17934.66452150044
2001,41,958.0,13812574,6.21141866598976e-05,857.9567996896485,100.0432003103515,18034.70772181079
2001,42,1068.0,13812574,5.7892365318525756e-05,799.6425799971706,268.3574200028294,18303.06514181362
2001,43,1106.0,13812574,6.113801157143884e-05,844.4733090433554,261.52669095664464,18564.591832770264
2001,44,1014.0,13812574,5.8692510190639125e-05,810.694640253957,203.305359746043,18767.897192516306
2001,45,948.0,13812574,6.33731914829564e-05,875.346896974505,72.65310302549506,18840.5502955418
2001,46,1040.0,13812574,6.170314808778597e-05,852.2792989955022,187.72070100449776,19028.2709965463
2001,47,1098.0,13812574,5.8838707674346465e-05,812.7140038162785,285.2859961837215,19313.55699273002
2001,48,1088.0,13812574,6.145073276374049e-05,848.79279365339,239.20720634660995,19552.76419907663
2001,49,1074.0,13812574,6.332100216364649e-05,874.6260281395272,199.3739718604728,19752.138170937105
2001,50,1102.0,13812574,6.458099021621689e-05,892.0297063547719,209.97029364522814,19962.108464582332
2001,51,1126.0,13812574,6.110013101885997e-05,843.9500811076987,282.0499188923013,20244.158383474634
2001,52,1064.0,13812574,5.932282698132856e-05,819.4009375687974,244.59906243120258,20488.757445905838
2001,53,150.0,13812574,2.145729853204276e-05,296.380523813932,-146.38052381393197,20342.376922091906
2002,0,53800.0,13906571,0.0031273346229771888,43490.50097519051,10309.499024809491,10309.499024809491
2002,1,880.0,13906571,5.573116995058337e-05,775.0294718308542,104.97052816914584,10414.469552978637
2002,2,1062.0,13906571,6.248295679588379e-05,868.9236749718905,193.07632502810952,10607.545878006746
2002,3,998.0,13906571,6.0648388951308274e-05,843.4111269869841,154.58887301301593,10762.134751019763
2002,4,1108.0,13906571,6.303471984937163e-05,876.5968070503959,231.4031929496041,10993.537943969366
2002,5,1048.0,13906571,6.291327320498503e-05,874.9079006675219,173.09209933247814,11166.630043301844
2002,6,1040.0,13906571,6.309039282329553e-05,877.3710272150498,162.62897278495018,11329.259016086795
2002,7,1010.0,13906571,6.257332526826375e-05,870.1803905492039,139.81960945079607,11469.078625537592
2002,8,1046.0,13906571,6.355170356345632e-05,883.7862777761583,162.21372222384173,11631.292347761433
2002,9,1066.0,13906571,6.234309098968312e-05,866.9786212074886,199.02137879251143,11830.313726553944
2002,10,1000.0,13906571,6.360417210696744e-05,884.5159353017623,115.48406469823772,11945.797791252182
2002,11,1064.0,13906571,6.355134421915103e-05,883.7812805290633,180.21871947093666,12126.016510723119
2002,12,1110.0,13906571,6.243219480709679e-05,868.2177497707229,241.7822502292771,12367.798760952395
2002,13,1028.0,13906571,6.0073884716307294e-05,835.4217430531422,192.57825694685778,12560.377017899253
2002,14,932.0,13906571,6.0158159819534264e-05,836.5937207597004,95.40627924029957,12655.783297139553
2002,15,1114.0,13906571,5.837657447594465e-05,811.8179776865121,302.1820223134879,12957.96531945304
2002,16,1014.0,13906571,5.9152597885471416e-05,822.6098023287581,191.39019767124194,13149.355517124282
2002,17,1008.0,13906571,5.720265876467354e-05,795.4928354997049,212.50716450029506,13361.862681624578
2002,18,1022.0,13906571,5.630903884196734e-05,783.0656465975766,238.93435340242343,13600.797035027
2002,19,986.0,13906571,5.7060437735909897e-05,793.5150286655103,192.48497133448973,13793.28200636149
2002,20,988.0,13906571,5.4066506031516115e-05,751.8797048492071,236.1202951507929,14029.402301512284
2002,21,962.0,13906571,5.7628853740975957e-05,801.4197461974977,160.58025380250228,14189.982555314786
2002,22,984.0,13906571,5.754412463507201e-05,800.2414548704779,183.75854512952208,14373.741100444307
2002,23,1010.0,13906571,5.7740313690651755e-05,802.9697719013207,207.03022809867934,14580.771328542987
2002,24,938.0,13906571,5.5707419378653895e-05,774.6991828160262,163.30081718397378,14744.072145726961
2002,25,1054.0,13906571,5.567924762611161e-05,774.3074103391026,279.6925896608974,15023.764735387858
2002,26,1102.0,13906571,5.85191710413552e-05,813.80100694775,288.19899305225,15311.963728440109
2002,27,996.0,13906571,5.9012348809496054e-05,820.6594185960223,175.3405814039777,15487.304309844087
2002,28,1008.0,13906571,5.7282299629780085e-05,796.6003668448104,211.39963315518958,15698.703942999276
2002,29,1020.0,13906571,5.955847340505576e-05,828.2541390590196,191.74586094098038,15890.449803940257
2002,30,1026.0,13906571,5.857417562080834e-05,814.5659320372403,211.43406796275974,16101.883871903015
2002,31,988.0,13906571,5.6826415335134464e-05,790.2605795335362,197.7394204664638,16299.62329236948
2002,32,948.0,13906571,5.8493538363922585e-05,813.4445442991133,134.55545570088668,16434.178748070368
2002,33,1060.0,13906571,5.6511385467957156e-05,785.8795943185144,274.12040568148564,16708.299153751854
2002,34,972.0,13906571,5.4958754195093555e-05,764.2878172856164,207.71218271438363,16916.011336466236
2002,35,1008.0,13906571,5.858066577832256e-05,814.656187873513,193.34381212648702,17109.355148592724
2002,36,990.0,13906571,5.7026871515970345e-05,793.0482376447193,196.95176235528072,17306.306910948002
2002,37,1034.0,13906571,5.861293822858269e-05,815.1049869943994,218.89501300560062,17525.201923953606
2002,38,974.0,13906571,5.892589155805512e-05,819.4570946903941,154.54290530960589,17679.74482926321
2002,39,974.0,13906571,6.0129515810662323e-05,836.1953808165981,137.80461918340188,17817.54944844661
2002,40,1088.0,13906571,6.179666208417639e-05,859.3796688366069,228.62033116339308,18046.169779610005
2002,41,996.0,13906571,6.21141866598976e-05,863.7953468931189,132.2046531068811,18178.374432716886
2002,42,980.0,13906571,5.7892365318525756e-05,805.084288660016,174.915711339984,18353.29014405687
2002,43,1110.0,13906571,6.113801157143884e-05,850.2200987170359,259.77990128296415,18613.070045339835
2002,44,1064.0,13906571,5.8692510190639125e-05,816.2115601343465,247.78843986565346,18860.85848520549
2002,45,1074.0,13906571,6.33731914829564e-05,881.3037868543283,192.69621314567166,19053.55469835116
2002,46,1070.0,13906571,6.170314808778597e-05,858.0792098063099,211.9207901936901,19265.47548854485
2002,47,1102.0,13906571,5.8838707674346465e-05,818.244665821544,283.755334178456,19549.230822723304
2002,48,1104.0,13906571,6.145073276374049e-05,854.5689781809833,249.43102181901668,19798.661844542323
2002,49,984.0,13906571,6.332100216364649e-05,880.5780123799035,103.4219876200965,19902.083832162418
2002,50,1150.0,13906571,6.458099021621689e-05,898.1001256921255,251.89987430787448,20153.98370647029
2002,51,1100.0,13906571,6.110013101885997e-05,849.6933101230785,250.3066898769215,20404.290396347213
2002,52,1090.0,13906571,5.932282698132856e-05,824.9771053365613,265.0228946634387,20669.313291010654
2002,53,316.0,13906571,2.145729853204276e-05,298.3974455040484,17.60255449595161,20686.915845506606
2003,0,53726.0,13972116,0.0031273346229771888,43695.482123053545,10030.517876946455,10030.517876946455
2003,1,764.0,13972116,5.573116995058337e-05,778.6823713652651,-14.682371365265112,10015.83550558119
2003,2,1062.0,13972116,6.248295679588379e-05,873.0191203750767,188.98087962492332,10204.816385206113
2003,3,1016.0,13972116,6.0648388951308274e-05,847.3863256407975,168.6136743592025,10373.430059565315
2003,4,1064.0,13972116,6.303471984937163e-05,880.728417762923,183.27158223707704,10556.701641802392
2003,5,954.0,13972116,6.291327320498503e-05,879.0315511597425,74.96844884025745,10631.67009064265
2003,6,940.0,13972116,6.309039282329553e-05,881.5062870126527,58.493712987347294,10690.163803629997
2003,7,954.0,13972116,6.257332526826375e-05,874.2817591539123,79.71824084608772,10769.882044476084
2003,8,1020.0,13972116,6.355170356345632e-05,887.9517741862251,132.04822581377493,10901.93027028986
2003,9,1078.0,13972116,6.234309098968312e-05,871.0648991064074,206.93510089359256,11108.865371183452
2003,10,1018.0,13972116,6.360417210696744e-05,888.6848707625135,129.31512923748653,11238.180500420938
2003,11,1098.0,13972116,6.355134421915103e-05,887.9467533859076,210.05324661409236,11448.233747035032
2003,12,1012.0,13972116,6.243219480709679e-05,872.309867979354,139.69013202064605,11587.923879055677
2003,13,1062.0,13972116,6.0073884716307294e-05,839.3592858268726,222.64071417312744,11810.564593228804
2003,14,1104.0,13972116,6.0158159819534264e-05,840.5367873450718,263.46321265492816,12074.027805883732
2003,15,970.0,13972116,5.837657447594465e-05,815.6442702605378,154.35572973946216,12228.383535623196
2003,16,1098.0,13972116,5.9152597885471416e-05,826.4869593571614,271.51304064283863,12499.896576266034
2003,17,1120.0,13972116,5.720265876467354e-05,799.2421837684354,320.75781623156456,12820.654392497598
2003,18,986.0,13972116,5.630903884196734e-05,786.7564225484733,199.24357745152668,13019.897969949125
2003,19,992.0,13972116,5.7060437735909897e-05,797.2550550569105,194.74494494308954,13214.642914892214
2003,20,924.0,13972116,5.4066506031516115e-05,755.4234939870428,168.57650601295722,13383.219420905172
2003,21,1000.0,13972116,5.7628853740975957e-05,805.19702941595,194.80297058404994,13578.022391489221
2003,22,992.0,13972116,5.754412463507201e-05,804.0131845196838,187.98681548031618,13766.009206969538
2003,23,1102.0,13972116,5.7740313690651755e-05,806.7543607621744,295.24563923782557,14061.254846207363
2003,24,922.0,13972116,5.5707419378653895e-05,778.3505256192002,143.6494743807998,14204.904320588163
2003,25,998.0,13972116,5.567924762611161e-05,777.9569066247561,220.04309337524387,14424.947413963408
2003,26,1102.0,13972116,5.85191710413552e-05,817.6366460136556,284.36335398634435,14709.310767949752
2003,27,940.0,13972116,5.9012348809496054e-05,824.5273829987408,115.47261700125921,14824.78338495101
2003,28,988.0,13972116,5.7282299629780085e-05,800.3549351740444,187.64506482595561,15012.428449776966
2003,29,1018.0,13972116,5.955847340505576e-05,832.157899198354,185.84210080164598,15198.270550578613
2003,30,970.0,13972116,5.857417562080834e-05,818.4051763783061,151.59482362169388,15349.865374200306
2003,31,992.0,13972116,5.6826415335134464e-05,793.9852669266776,198.01473307332242,15547.880107273628
2003,32,1036.0,13972116,5.8493538363922585e-05,817.2785032711765,218.72149672882347,15766.601604002451
2003,33,1074.0,13972116,5.6511385467957156e-05,789.5836330790116,284.41636692098837,16051.01797092344
2003,34,966.0,13972116,5.4958754195093555e-05,767.8900888293338,198.10991117066624,16249.127882094106
2003,35,988.0,13972116,5.858066577832256e-05,818.495857611953,169.50414238804694,16418.632024482155
2003,36,1014.0,13972116,5.7026871515970345e-05,796.7860639382335,217.2139360617665,16635.84596054392
2003,37,1060.0,13972116,5.861293822858269e-05,818.9467720305919,241.0532279694081,16876.89918851333
2003,38,1102.0,13972116,5.892589155805512e-05,823.3193922525669,278.6806077474331,17155.57979626076
2003,39,1070.0,13972116,6.0129515810662323e-05,840.136569930408,229.86343006959203,17385.443226330353
2003,40,1084.0,13972116,6.179666208417639e-05,863.4301310529142,220.56986894708575,17606.013095277438
2003,41,1036.0,13972116,6.21141866598976e-05,867.8666212577418,168.13337874225817,17774.146474019697
2003,42,1016.0,13972116,5.7892365318525756e-05,808.8788437448188,207.12115625518118,17981.267630274877
2003,43,1050.0,13972116,6.113801157143884e-05,854.2273896854858,195.77261031451417,18177.04024058939
2003,44,1012.0,13972116,5.8692510190639125e-05,820.058560714792,191.94143928520805,18368.9816798746
2003,45,968.0,13972116,6.33731914829564e-05,885.4575826900788,82.54241730992123,18451.524097184523
2003,46,1006.0,13972116,6.170314808778597e-05,862.1235426477238,143.87645735227625,18595.400554536798
2003,47,1040.0,13972116,5.8838707674346465e-05,822.101248916059,217.89875108394097,18813.299305620738
2003,48,1012.0,13972116,6.145073276374049e-05,858.5967664599827,153.40323354001725,18966.702539160757
2003,49,1048.0,13972116,6.332100216364649e-05,884.7283874667197,163.2716125332803,19129.974151694038
2003,50,1160.0,13972116,6.458099021621689e-05,902.3330866958476,257.66691330415244,19387.641064998188
2003,51,1122.0,13972116,6.110013101885997e-05,853.6981182107096,268.3018817892904,19655.94294678748
2003,52,1070.0,13972116,5.932282698132856e-05,828.8654200310525,241.1345799689475,19897.077526756428
2003,53,532.0,13972116,2.145729853204276e-05,299.80386413633113,232.19613586366887,20129.273662620097
2004,0,52108.0,14006878,0.0031273346229771888,43804.19452921748,8303.805470782521,8303.805470782521
2004,1,552.0,14006878,5.573116995058337e-05,780.6196982950873,-228.61969829508735,8075.1857724874335
2004,2,1016.0,14006878,6.248295679588379e-05,875.1911529192151,140.80884708078486,8215.994619568219
2004,3,1016.0,14006878,6.0648388951308274e-05,849.494584937523,166.50541506247703,8382.500034630695
2004,4,1096.0,14006878,6.303471984937163e-05,882.9196306943269,213.08036930567312,8595.580403936368
2004,5,992.0,14006878,6.291327320498503e-05,881.2185423628943,110.78145763710575,8706.361861573474
2004,6,1082.0,14006878,6.309039282329553e-05,883.6994352479761,198.3005647520239,8904.662426325498
2004,7,984.0,14006878,6.257332526826375e-05,876.4569330868876,107.5430669131124,9012.20549323861
2004,8,1042.0,14006878,6.355170356345632e-05,890.1609585054979,151.8390414945021,9164.044534733113
2004,9,946.0,14006878,6.234309098968312e-05,873.2320696353908,72.76793036460924,9236.812465097722
2004,10,978.0,14006878,6.360417210696744e-05,890.8958789932959,87.10412100670408,9323.916586104426
2004,11,950.0,14006878,6.355134421915103e-05,890.1559252136537,59.844074786346255,9383.760660890774
2004,12,934.0,14006878,6.243219480709679e-05,874.4801359352383,59.51986406476169,9443.280524955535
2004,13,1012.0,14006878,6.0073884716307294e-05,841.4475742073809,170.55242579261915,9613.832950748154
2004,14,1004.0,14006878,6.0158159819534264e-05,842.6280052967185,161.37199470328153,9775.204945451434
2004,15,962.0,14006878,5.837657447594465e-05,817.6735567424706,144.32644325752938,9919.531388708965
2004,16,1042.0,14006878,5.9152597885471416e-05,828.5432219648561,213.45677803514388,10132.988166744108
2004,17,970.0,14006878,5.720265876467354e-05,801.230662592413,168.76933740758705,10301.757504151696
2004,18,946.0,14006878,5.630903884196734e-05,788.7138373566978,157.2861626433022,10459.043666794998
2004,19,942.0,14006878,5.7060437735909897e-05,799.2385899934861,142.76141000651387,10601.805076801511
2004,20,950.0,14006878,5.4066506031516115e-05,757.3029538697103,192.69704613028966,10794.5021229318
2004,21,1008.0,14006878,5.7628853740975957e-05,807.2003236296938,200.7996763703062,10995.301799302108
2004,22,1006.0,14006878,5.754412463507201e-05,806.0135333802482,199.9864666197518,11195.28826592186
2004,23,932.0,14006878,5.7740313690651755e-05,808.7615295466888,123.23847045331115,11318.52673637517
2004,24,1006.0,14006878,5.5707419378653895e-05,780.2870269316409,225.71297306835913,11544.23970944353
2004,25,866.0,14006878,5.567924762611161e-05,779.8924286307349,86.10757136926509,11630.347280812795
2004,26,1000.0,14006878,5.85191710413552e-05,819.6708894373952,180.3291105626048,11810.676391375398
2004,27,956.0,14006878,5.9012348809496054e-05,826.5787702680565,129.42122973194353,11940.097621107343
2004,28,996.0,14006878,5.7282299629780085e-05,802.3461824737748,193.65381752622523,12133.751438633568
2004,29,982.0,14006878,5.955847340505576e-05,834.2282708508606,147.77172914913945,12281.523167782707
2004,30,956.0,14006878,5.857417562080834e-05,820.4413318712367,135.55866812876332,12417.081835911471
2004,31,1016.0,14006878,5.6826415335134464e-05,795.9606667765576,220.03933322344244,12637.121169134913
2004,32,1060.0,14006878,5.8493538363922585e-05,819.3118556517833,240.68814434821672,12877.80931348313
2004,33,982.0,14006878,5.6511385467957156e-05,791.5480818606488,190.45191813935116,13068.26123162248
2004,34,946.0,14006878,5.4958754195093555e-05,769.8005650426636,176.1994349573364,13244.460666579818
2004,35,1030.0,14006878,5.858066577832256e-05,820.5322387157391,209.46776128426086,13453.928427864079
2004,36,952.0,14006878,5.7026871515970345e-05,798.7684320458717,153.2315679541283,13607.159995818207
2004,37,1026.0,14006878,5.861293822858269e-05,820.9842749892938,205.0157250107062,13812.175720828913
2004,38,966.0,14006878,5.892589155805512e-05,825.367774094908,140.632225905092,13952.807946734005
2004,39,1052.0,14006878,6.0129515810662323e-05,842.2267921590183,209.77320784098174,14162.581154574986
2004,40,1026.0,14006878,6.179666208417639e-05,865.5783066202844,160.42169337971563,14323.002847954702
2004,41,962.0,14006878,6.21141866598976e-05,870.0258346144133,91.97416538558673,14414.977013340289
2004,42,1010.0,14006878,5.7892365318525756e-05,810.8912981480214,199.1087018519786,14614.085715192268
2004,43,1032.0,14006878,6.113801157143884e-05,856.3526692437322,175.64733075626782,14789.733045948535
2004,44,1034.0,14006878,5.8692510190639125e-05,822.098829754039,211.901170245961,15001.634216194496
2004,45,986.0,14006878,6.33731914829564e-05,887.6605615724093,98.33943842759072,15099.973654622087
2004,46,1036.0,14006878,6.170314808778597e-05,864.2684674815514,171.7315325184486,15271.705187140537
2004,47,1040.0,14006878,5.8838707674346465e-05,824.1466000722347,215.85339992776528,15487.5585870683
2004,48,1012.0,14006878,6.145073276374049e-05,860.7329168323158,151.26708316768418,15638.825670235985
2004,49,968.0,14006878,6.332100216364649e-05,886.9295521439324,81.07044785606763,15719.896118092052
2004,50,1044.0,14006878,6.458099021621689e-05,904.5780510777437,139.42194892225632,15859.318067014308
2004,51,1066.0,14006878,6.110013101885997e-05,855.8220809651873,210.1779190348127,16069.495986049122
2004,52,1032.0,14006878,5.932282698132856e-05,830.9276001425775,201.0723998574225,16270.568385906545
2004,53,706.0,14006878,2.145729853204276e-05,300.54976274790204,405.45023725209796,16676.01862315864
2005,0,50894.0,14016856,0.0031273346229771888,43835.399074085544,7058.600925914456,7058.600925914456
2005,1,924.0,14016856,5.573116995058337e-05,781.1757839088542,142.8242160911458,7201.425142005602
2005,2,954.0,14016856,6.248295679588379e-05,875.8146078621245,78.18539213787551,7279.610534143477
2005,3,1020.0,14016856,6.0648388951308274e-05,850.0997345624791,169.90026543752094,7449.510799580998
2005,4,948.0,14016856,6.303471984937163e-05,883.5485911289838,64.45140887101616,7513.962208452014
2005,5,1100.0,14016856,6.291327320498503e-05,881.8462910029336,218.15370899706636,7732.11591744908
2005,6,1038.0,14016856,6.309039282329553e-05,884.328951187567,153.671048812433,7885.786966261514
2005,7,1074.0,14016856,6.257332526826375e-05,877.0812897264144,196.9187102735856,8082.705676535099
2005,8,1066.0,14016856,6.355170356345632e-05,890.7950774036541,175.2049225963459,8257.910599131445
2005,9,1052.0,14016856,6.234309098968312e-05,873.8541289972858,178.14587100271422,8436.05647013416
2005,10,1054.0,14016856,6.360417210696744e-05,891.5305214225792,162.46947857742077,8598.52594871158
2005,11,974.0,14016856,6.355134421915103e-05,890.7900405262724,83.20995947372762,8681.735908185308
2005,12,990.0,14016856,6.243219480709679e-05,875.1030843750235,114.89691562497649,8796.632823810283
2005,13,1034.0,14016856,6.0073884716307294e-05,842.0469914290802,191.9530085709198,8988.585832381204
2005,14,942.0,14016856,6.0158159819534264e-05,843.2282634153978,98.7717365846022,9087.357568965806
2005,15,984.0,14016856,5.837657447594465e-05,818.2560382025916,165.74396179740836,9253.101530763215
2005,16,1002.0,14016856,5.9152597885471416e-05,829.1334465865573,172.86655341344272,9425.968084176657
2005,17,892.0,14016856,5.720265876467354e-05,801.8014307215669,90.19856927843307,9516.16665345509
2005,18,982.0,14016856,5.630903884196734e-05,789.275688946263,192.72431105373698,9708.890964508828
2005,19,952.0,14016856,5.7060437735909897e-05,799.807939041215,152.19206095878496,9861.083025467613
2005,20,938.0,14016856,5.4066506031516115e-05,757.8424294668929,180.1575705331071,10041.24059600072
2005,21,984.0,14016856,5.7628853740975957e-05,807.7753443323213,176.2246556676787,10217.465251668398
2005,22,938.0,14016856,5.754412463507201e-05,806.5877086558569,131.4122913441431,10348.87754301254
2005,23,960.0,14016856,5.7740313690651755e-05,809.3376623966942,150.6623376033058,10499.539880615846
2005,24,992.0,14016856,5.5707419378653895e-05,780.8428755622011,211.15712443779887,10710.697005053646
2005,25,1014.0,14016856,5.567924762611161e-05,780.4479961635483,233.55200383645172,10944.249008890098
2005,26,918.0,14016856,5.85191710413552e-05,820.2547937260458,97.74520627395418,11041.994215164052
2005,27,962.0,14016856,5.9012348809496054e-05,827.1675954844776,134.8324045155224,11176.826619679574
2005,28,930.0,14016856,5.7282299629780085e-05,802.9177452594807,127.08225474051926,11303.908874420093
2005,29,886.0,14016856,5.955847340505576e-05,834.8225452984963,51.177454701503734,11355.086329121597
2005,30,912.0,14016856,5.857417562080834e-05,821.0257849955811,90.97421500441885,11446.060544126016
2005,31,958.0,14016856,5.6826415335134464e-05,796.5276807487716,161.47231925122844,11607.532863377244
2005,32,874.0,14016856,5.8493538363922585e-05,819.8955041775785,54.10449582242154,11661.637359199665
2005,33,990.0,14016856,5.6511385467957156e-05,792.1119524648481,197.88804753515194,11859.525406734818
2005,34,992.0,14016856,5.4958754195093555e-05,770.3489434920223,221.65105650797773,12081.176463242795
2005,35,1078.0,14016856,5.858066577832256e-05,821.1167565988752,256.8832434011248,12338.05970664392
2005,36,934.0,14016856,5.7026871515970345e-05,799.337446169858,134.66255383014197,12472.722260474062
2005,37,874.0,14016856,5.861293822858269e-05,821.5691148869387,52.43088511306132,12525.153145587123
2005,38,922.0,14016856,5.892589155805512e-05,825.9557366408743,96.0442633591257,12621.19740894625
2005,39,902.0,14016856,6.0129515810662323e-05,842.826764467777,59.173235532222975,12680.370644478473
2005,40,890.0,14016856,6.179666208417639e-05,866.1949137145602,23.805086285439756,12704.175730763913
2005,41,920.0,14016856,6.21141866598976e-05,870.6456099689057,49.35439003109434,12753.530120795007
2005,42,988.0,14016856,5.7892365318525756e-05,811.4689481691696,176.5310518308304,12930.061172625838
2005,43,928.0,14016856,6.113801157143884e-05,856.962704323192,71.03729567680796,13001.098468302645
2005,44,942.0,14016856,5.8692510190639125e-05,822.6844636207212,119.3155363792788,13120.414004681923
2005,45,900.0,14016856,6.33731914829564e-05,888.2928992770262,11.707100722973792,13132.121105404898
2005,46,938.0,14016856,6.170314808778597e-05,864.8841414931713,73.11585850682866,13205.236963911726
2005,47,1128.0,14016856,5.8838707674346465e-05,824.7336926974093,303.2663073025907,13508.503271214317
2005,48,964.0,14016856,6.145073276374049e-05,861.3460722438325,102.65392775616749,13611.157198970484
2005,49,986.0,14016856,6.332100216364649e-05,887.5613691035212,98.4386308964788,13709.595829866963
2005,50,1034.0,14016856,6.458099021621689e-05,905.222440198121,128.77755980187897,13838.373389668843
2005,51,948.0,14016856,6.110013101885997e-05,856.4317380724934,91.56826192750657,13929.94165159635
2005,52,824.0,14016856,5.932282698132856e-05,831.5195233101972,-7.519523310197201,13922.42212828615
2006,0,50070.0,14003751,0.0031273346229771888,43794.41535385143,6275.584646148571,6275.584646148571
2006,1,944.0,14003751,5.573116995058337e-05,780.4454269266519,163.55457307334814,6439.139219221919
2006,2,1014.0,14003751,6.248295679588379e-05,874.9957687133144,139.00423128668558,6578.1434505086045
2006,3,974.0,14003751,6.0648388951308274e-05,849.3049374252722,124.69506257472779,6702.838513083332
2006,4,958.0,14003751,6.303471984937163e-05,882.7225211253578,75.27747887464216,6778.115991957974
2006,5,1042.0,14003751,6.291327320498503e-05,881.0218125575823,160.97818744241772,6939.094179400392
2006,6,978.0,14003751,6.309039282329553e-05,883.5021515896176,94.4978484103824,7033.592027810774
2006,7,976.0,14003751,6.257332526826375e-05,876.2612662987738,99.73873370122624,7133.330761512001
2006,8,1038.0,14003751,6.355170356345632e-05,889.962232328455,148.037767671545,7281.368529183545
2006,9,1002.0,14003751,6.234309098968312e-05,873.037122789866,128.96287721013402,7410.33140639368
2006,10,996.0,14003751,6.360417210696744e-05,890.6969887471174,105.30301125288258,7515.634417646563
2006,11,910.0,14003751,6.355134421915103e-05,889.9572001602804,20.042799839719578,7535.677217486282
2006,12,1006.0,14003751,6.243219480709679e-05,874.2849104620765,131.71508953792352,7667.392307024205
2006,13,972.0,14003751,6.0073884716307294e-05,841.2597231698729,130.74027683012707,7798.132583854333
2006,14,892.0,14003751,6.0158159819534264e-05,842.4398907309628,49.560109269037184,7847.69269312337
2006,15,926.0,14003751,5.837657447594465e-05,817.4910131940844,108.50898680591558,7956.201679929285
2006,16,1028.0,14003751,5.9152597885471416e-05,828.3582517912682,199.64174820873177,8155.843428138017
2006,17,984.0,14003751,5.720265876467354e-05,801.0517898784559,182.9482101215441,8338.791638259561
2006,18,908.0,14003751,5.630903884196734e-05,788.537758992239,119.46224100776101,8458.253879267322
2006,19,974.0,14003751,5.7060437735909897e-05,799.0601620046859,174.93983799531406,8633.193717262637
2006,20,934.0,14003751,5.4066506031516115e-05,757.1338879053499,176.86611209465013,8810.059829357286
2006,21,880.0,14003751,5.7628853740975957e-05,807.0201182040458,72.97988179595416,8883.03971115324
2006,22,910.0,14003751,5.754412463507201e-05,805.8335929025143,104.16640709748572,8987.206118250726
2006,23,984.0,14003751,5.7740313690651755e-05,808.5809755857782,175.41902441422178,9162.625142664949
2006,24,998.0,14003751,5.5707419378653895e-05,780.1128298312439,217.88717016875614,9380.512312833704
2006,25,922.0,14003751,5.567924762611161e-05,779.7183196234081,142.2816803765919,9522.793993210296
2006,26,948.0,14003751,5.85191710413552e-05,819.487899989549,128.51210001045104,9651.306093220746
2006,27,1002.0,14003751,5.9012348809496054e-05,826.3942386533291,175.60576134667087,9826.911854567417
2006,28,986.0,14003751,5.7282299629780085e-05,802.1670607228325,183.8329392771675,10010.744793844586
2006,29,990.0,14003751,5.955847340505576e-05,834.042031504523,155.95796849547696,10166.702762340063
2006,30,974.0,14003751,5.857417562080834e-05,820.2581704240704,153.74182957592961,10320.444591915992
